fiyat,il,ilce,emlak_tipi,m2_brut,m2_net,oda,bina_yasi,bulundugu_kat,kat_sayisi,isitma,banyo,balkon,esyali,kullanim_durumu,site_icerisinde,krediye_uygun,kimden,takas,salon,banyo/oda
139000,mersin,akdeniz,daire,80,70,2,1,yüksek giriş,5,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
257000,mersin,yenişehir,daire,154,140,3,18,zemin kat,13,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
275000,mersin,tarsus,daire,165,155,3,7,1,5,doğalgaz,1,var,hayır,kiracılı,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
600000,mersin,anamur,daire,120,95,2,0,4,6,merkezi,1,var,hayır,boş,evet,evet,inşaat firmasından,hayır,1,0.5
450000,mersin,mezitli,daire,170,150,3,0,5,14,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
314000,mersin,silifke,daire,130,120,3,0,zemin kat,4,merkezi,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
314000,mersin,silifke,daire,130,120,3,0,zemin kat,4,merkezi,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
269000,mersin,yenişehir,daire,90,75,2,1,4,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
259000,mersin,yenişehir,daire,110,100,2,31,zemin kat,4,klima,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
210000,mersin,toroslar,daire,120,100,3,13,14,14,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
575000,mersin,erdemli,yazlık,185,165,3,7,5,12,klima,2,var,evet,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
165000,mersin,erdemli,daire,110,90,2,23,bahçe katı,5,klima,1,var,evet,mülk sahibi,evet,evet,emlak ofisinden,evet,1,0.5
300000,mersin,erdemli,daire,150,130,3,18,6,6,yok,1,var,hayır,kiracılı,hayır,evet,sahibinden,evet,1,0.3333333333333333
108000,mersin,akdeniz,daire,125,120,2,28,1,4,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
205000,mersin,mezitli,daire,70,60,1,3,12,12,klima,1,var,hayır,kiracılı,hayır,evet,sahibinden,hayır,1,1.0
198000,mersin,erdemli,daire,140,110,2,4,zemin kat,4,klima,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
350000,mersin,yenişehir,daire,130,110,2,0,8,15,merkezi,2,var,hayır,boş,evet,evet,emlak ofisinden,evet,1,1.0
313500,mersin,silifke,daire,130,120,3,0,zemin kat,4,merkezi,1,var,hayır,boş,hayır,evet,sahibinden,evet,1,0.3333333333333333
385000,mersin,silifke,yazlık,115,110,2,13,13,13,klima,1,var,evet,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
470000,mersin,silifke,daire,125,120,2,2,3,9,klima,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
260000,mersin,erdemli,daire,115,100,2,13,1,13,klima,1,var,evet,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
325000,mersin,anamur,daire,127,120,3,7,4,10,merkezi,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
580000,mersin,erdemli,yazlık,185,175,3,18,13,15,klima,2,var,evet,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
340000,mersin,silifke,yazlık,160,140,3,18,villa tipi,3,klima,1,var,evet,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.3333333333333333
332000,mersin,mezitli,daire,185,149,3,13,5,10,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
350000,mersin,yenişehir,daire,110,95,2,0,2,18,doğalgaz,1,var,hayır,boş,evet,hayır,emlak ofisinden,hayır,1,0.5
285000,mersin,erdemli,daire,100,90,2,18,kot 3,3,klima,1,var,evet,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.5
250000,mersin,tarsus,daire,120,105,2,0,yüksek giriş,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
155000,mersin,toroslar,daire,125,120,2,18,3,4,soba,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
233000,mersin,yenişehir,daire,180,165,3,13,4,4,klima,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
230000,mersin,anamur,daire,100,86,2,18,3,4,klima,1,var,evet,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
172000,mersin,tarsus,daire,160,147,3,18,4,4,klima,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
254000,mersin,mezitli,daire,145,135,3,23,2,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
385000,mersin,mezitli,daire,220,160,4,7,3,3,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
310000,mersin,mezitli,daire,120,85,2,0,5,9,klima,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
310000,mersin,erdemli,daire,140,120,2,0,3,10,klima,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
350000,mersin,mezitli,daire,180,140,3,13,13,13,klima,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
340000,mersin,mezitli,daire,90,70,1,1,6,13,doğalgaz,1,var,evet,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,1.0
260000,mersin,yenişehir,daire,55,50,1,2,4,9,klima,1,var,hayır,kiracılı,evet,evet,emlak ofisinden,hayır,1,1.0
255000,mersin,yenişehir,daire,130,120,2,28,1,4,klima,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
360000,mersin,anamur,daire,205,180,5,13,giriş katı,2,klima,1,var,evet,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.2
280000,mersin,erdemli,daire,100,85,2,0,3,7,yok,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
325000,mersin,toroslar,daire,160,140,3,13,4,4,soba,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
425000,mersin,mezitli,daire,180,140,3,4,4,8,klima,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
450000,mersin,yenişehir,daire,160,120,3,0,2,4,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
240000,mersin,yenişehir,daire,80,60,1,1,2,9,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
590000,mersin,yenişehir,daire,165,145,2,2,12,21,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
519000,mersin,yenişehir,daire,250,220,4,18,4,8,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
380000,mersin,mezitli,daire,190,140,3,23,11,12,klima,1,var,hayır,kiracılı,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
144000,mersin,toroslar,daire,110,100,2,28,2,4,soba,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
345000,mersin,erdemli,yazlık,135,120,2,4,14,15,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
374000,mersin,mezitli,daire,170,170,3,18,2,12,doğalgaz,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
115000,mersin,toroslar,daire,60,50,1,3,yüksek giriş,4,klima,1,yok,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,1.0
510000,mersin,yenişehir,daire,175,140,3,7,9,14,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
705000,mersin,mezitli,daire,240,172,5,1,8,14,doğalgaz,2,var,hayır,kiracılı,evet,evet,emlak ofisinden,hayır,1,0.4
415000,mersin,mezitli,daire,160,130,4,0,yüksek giriş,11,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
295000,mersin,erdemli,yazlık,120,110,2,18,2,8,klima,1,var,evet,boş,evet,evet,emlak ofisinden,hayır,1,0.5
620000,mersin,mezitli,daire,210,145,4,0,12,15,merkezi,2,var,hayır,kiracılı,evet,evet,emlak ofisinden,evet,1,0.5
305000,mersin,mezitli,daire,140,130,3,18,6,6,klima,1,var,hayır,mülk sahibi,evet,hayır,emlak ofisinden,hayır,1,0.3333333333333333
780000,mersin,yenişehir,daire,220,220,4,7,7,8,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
175000,mersin,erdemli,yazlık,120,110,2,23,4,5,klima,1,var,evet,boş,evet,evet,emlak ofisinden,hayır,1,0.5
257000,mersin,toroslar,daire,150,130,3,0,3,3,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
335000,mersin,mezitli,daire,140,110,2,3,3,10,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
218000,mersin,yenişehir,daire,170,150,3,18,kot 3,3,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
550000,mersin,silifke,daire,185,170,4,7,kot 4,6,merkezi,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.5
184000,mersin,yenişehir,daire,120,100,2,28,4,4,klima,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
740000,mersin,yenişehir,daire,220,150,4,2,6,22,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
299000,mersin,tarsus,daire,130,130,3,0,2,4,doğalgaz,1,var,hayır,boş,evet,evet,sahibinden,hayır,1,0.3333333333333333
163000,mersin,mezitli,daire,65,60,1,23,bahçe katı,7,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
550000,mersin,mezitli,daire,170,155,4,1,4,14,merkezi,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
269000,mersin,yenişehir,daire,165,150,3,23,4,8,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
351000,mersin,mezitli,daire,135,110,2,3,kot 3,10,merkezi,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
428000,mersin,yenişehir,daire,185,170,3,13,kot 1,8,klima,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
305000,mersin,yenişehir,daire,165,135,3,23,2,8,klima,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
205000,mersin,toroslar,daire,140,135,3,23,yüksek giriş,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
205000,mersin,toroslar,daire,140,135,3,23,yüksek giriş,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
449000,mersin,toroslar,daire,170,150,3,7,10,14,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
465000,mersin,erdemli,yazlık,120,110,2,1,13,16,yok,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
550000,mersin,mezitli,daire,190,150,3,0,11,12,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
329000,mersin,yenişehir,daire,135,115,2,3,kot 2,3,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
200000,mersin,yenişehir,daire,70,60,1,3,4,9,klima,1,var,evet,boş,evet,evet,emlak ofisinden,evet,0,1.0
350000,mersin,yenişehir,daire,180,180,3,18,4,9,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
350000,mersin,mezitli,daire,130,120,2,1,3,9,merkezi,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
132500,mersin,akdeniz,daire,106,106,3,31,1,5,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
485000,mersin,mut,daire,175,175,3,0,6,7,merkezi,2,var,hayır,boş,evet,evet,sahibinden,evet,1,0.6666666666666666
240000,mersin,silifke,yazlık,125,100,2,7,3,3,klima,1,var,evet,boş,evet,evet,emlak ofisinden,evet,1,0.5
699000,mersin,yenişehir,daire,205,149,3,7,6,13,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
205000,mersin,yenişehir,daire,65,60,1,7,6,12,klima,1,var,evet,kiracılı,hayır,evet,emlak ofisinden,hayır,1,1.0
229000,mersin,mezitli,daire,135,120,2,23,7,7,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
320000,mersin,mezitli,daire,115,100,2,0,1,15,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
263000,mersin,mezitli,daire,140,110,2,18,7,11,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
360000,mersin,mezitli,daire,165,125,3,0,2,15,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
255000,mersin,tarsus,daire,110,110,2,0,3,4,doğalgaz,1,var,hayır,boş,evet,evet,sahibinden,hayır,1,0.5
245000,mersin,tarsus,daire,145,140,3,18,kot 3,4,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
360000,mersin,bozyazı,daire,135,125,2,7,3,4,yok,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
225000,mersin,mezitli,daire,140,120,3,23,3,4,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
310000,mersin,mezitli,daire,190,160,3,13,7,10,klima,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
439000,mersin,mezitli,daire,190,190,3,7,3,7,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
315000,mersin,yenişehir,daire,180,140,3,28,8,10,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
700000,mersin,erdemli,yazlık,200,180,3,7,8,12,klima,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
288000,mersin,yenişehir,daire,80,60,2,0,5,14,merkezi,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
470000,mersin,yenişehir,daire,140,140,3,1,3,5,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
300000,mersin,yenişehir,daire,80,60,1,0,7,8,merkezi,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
890000,mersin,tarsus,daire,230,230,4,1,14,15,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.5
435000,mersin,mezitli,daire,185,135,3,13,2,8,klima,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
298000,mersin,mezitli,daire,139,105,2,4,giriş katı,15,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,1.0
210000,mersin,erdemli,daire,100,90,2,1,3,4,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
200000,mersin,toroslar,daire,110,105,2,2,3,3,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
378000,mersin,erdemli,daire,180,165,3,0,2,8,klima,2,var,hayır,boş,hayır,hayır,emlak ofisinden,hayır,1,0.6666666666666666
495000,mersin,erdemli,daire,150,135,3,7,4,15,klima,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
440000,mersin,mezitli,daire,180,140,3,1,7,8,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
330000,mersin,yenişehir,daire,110,110,2,1,3,5,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
620000,mersin,yenişehir,daire,197,126,4,0,1,8,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
259999,mersin,yenişehir,daire,130,110,2,7,1,4,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
550000,mersin,yenişehir,daire,230,155,4,7,9,12,merkezi,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
250000,mersin,mezitli,daire,175,165,3,23,1,14,klima,1,var,evet,mülk sahibi,hayır,evet,sahibinden,evet,1,0.3333333333333333
630000,mersin,tarsus,daire,230,200,4,7,11,12,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
395000,mersin,toroslar,daire,200,150,3,3,1,4,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,sahibinden,hayır,1,0.6666666666666666
470000,mersin,silifke,daire,110,100,2,18,kot 1,7,klima,1,var,evet,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
350000,mersin,mezitli,daire,200,180,3,7,7,12,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
815000,mersin,toroslar,daire,200,180,4,2,13,14,merkezi,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
307000,mersin,yenişehir,daire,160,130,3,18,2,8,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,evet,1,0.3333333333333333
325000,mersin,yenişehir,daire,190,150,3,18,7,7,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
335000,mersin,yenişehir,daire,190,145,3,18,10,10,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
179000,mersin,erdemli,yazlık,135,125,2,7,5,9,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
265000,mersin,mezitli,daire,175,150,3,23,1,5,doğalgaz,1,var,hayır,boş,hayır,hayır,emlak ofisinden,hayır,1,0.3333333333333333
148000,mersin,yenişehir,daire,65,55,1,0,yüksek giriş,2,yok,1,yok,evet,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
430000,mersin,mezitli,daire,230,155,3,7,9,9,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
450000,mersin,erdemli,daire,180,170,2,18,2,15,klima,2,var,evet,boş,evet,evet,emlak ofisinden,hayır,1,1.0
320000,mersin,erdemli,daire,170,155,2,28,15,15,klima,1,var,evet,boş,evet,evet,emlak ofisinden,hayır,1,0.5
595000,mersin,mezitli,daire,200,149,4,0,4,10,merkezi,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
350000,mersin,silifke,daire,135,125,3,7,1,5,kat kaloriferi,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.3333333333333333
355000,mersin,mezitli,daire,160,130,3,18,10,10,doğalgaz,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
325000,mersin,mezitli,daire,115,110,2,2,7,10,yok,2,var,hayır,boş,evet,evet,inşaat firmasından,hayır,1,1.0
275000,mersin,yenişehir,daire,90,80,2,0,7,8,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
255000,mersin,mezitli,daire,180,170,3,18,10,10,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
295000,mersin,yenişehir,daire,175,140,3,18,2,8,doğalgaz,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
184999,mersin,mezitli,daire,175,145,3,18,yüksek giriş,10,klima,1,var,evet,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
325000,mersin,mezitli,daire,140,139,2,2,7,10,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,1.0
829000,mersin,yenişehir,daire,230,165,4,2,2,21,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
249000,mersin,mezitli,daire,85,60,1,1,1,5,doğalgaz,1,var,evet,boş,evet,evet,emlak ofisinden,evet,1,1.0
320000,mersin,yenişehir,daire,115,95,2,0,2,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
320000,mersin,yenişehir,daire,115,95,2,0,2,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
290000,mersin,silifke,daire,100,90,2,4,3,7,klima,2,var,evet,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
268000,mersin,mezitli,daire,170,150,3,13,12,13,güneş enerjisi,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
675000,mersin,toroslar,daire,220,160,4,0,4,13,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
820000,mersin,mezitli,daire,220,149,4,0,2,14,doğalgaz,2,var,evet,boş,evet,evet,inşaat firmasından,evet,1,0.5
365000,mersin,mezitli,daire,140,125,3,2,1,6,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
300000,mersin,mezitli,daire,170,140,3,23,8,10,klima,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
350000,mersin,yenişehir,daire,180,165,3,13,9,9,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
305000,mersin,akdeniz,daire,220,180,4,18,5,6,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.25
233000,mersin,yenişehir,daire,69,60,1,3,11,17,klima,1,var,evet,kiracılı,evet,evet,emlak ofisinden,evet,1,1.0
365000,mersin,mezitli,daire,175,140,3,7,2,10,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,evet,1,0.3333333333333333
835000,mersin,yenişehir,daire,200,160,3,7,6,9,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
300000,mersin,mezitli,daire,165,145,3,18,7,7,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
269000,mersin,mezitli,daire,160,159,3,23,2,5,klima,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
209500,mersin,mezitli,daire,65,50,1,0,3,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
544500,mersin,mezitli,daire,210,170,4,0,12,15,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,evet,1,0.5
305000,mersin,toroslar,daire,150,135,3,18,7,10,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
699000,mersin,yenişehir,daire,225,180,4,1,2,22,yok,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
248000,mersin,mezitli,daire,90,70,1,3,12,14,doğalgaz,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,1.0
385000,mersin,silifke,daire,100,87,2,0,3,5,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
630000,mersin,silifke,daire,220,200,5,7,14,14,merkezi,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.4
430000,mersin,erdemli,yazlık,160,145,3,7,9,16,klima,2,var,hayır,boş,evet,evet,emlak ofisinden,evet,1,0.6666666666666666
538000,mersin,mezitli,daire,225,160,4,2,13,18,doğalgaz,2,var,hayır,kiracılı,evet,evet,emlak ofisinden,hayır,1,0.5
160000,mersin,mezitli,daire,130,130,3,28,9,10,yok,1,var,evet,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
230000,mersin,tarsus,daire,130,118,3,31,3,4,klima,1,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.3333333333333333
169000,mersin,yenişehir,daire,90,80,2,7,zemin kat,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
450000,mersin,mezitli,daire,150,135,3,0,9,11,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
209000,mersin,akdeniz,daire,130,120,3,23,2,6,klima,1,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.3333333333333333
485000,mersin,silifke,daire,155,144,3,4,kot 3,4,klima,1,var,hayır,mülk sahibi,hayır,evet,sahibinden,evet,1,0.3333333333333333
100000,mersin,akdeniz,daire,130,120,2,18,2,5,yok,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
675000,mersin,mezitli,daire,220,160,4,2,4,15,doğalgaz,2,var,hayır,kiracılı,evet,evet,emlak ofisinden,hayır,1,0.5
215000,mersin,yenişehir,daire,120,120,2,7,bahçe katı,3,klima,1,var,hayır,kiracılı,hayır,evet,sahibinden,hayır,1,0.5
295000,mersin,mezitli,daire,165,140,2,18,1,13,klima,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
255000,mersin,erdemli,daire,100,90,2,0,1,8,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,evet,1,0.5
340000,mersin,erdemli,daire,120,105,2,18,4,5,klima,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
